           1  -0.0318372  -0.0318372           0
           2  -0.0318373  -0.0318373 2.40729e-08
           3  -0.0318374  -0.0318373  4.3233e-08
           4  -0.0318376  -0.0318374 6.44268e-08
           5  -0.0318378  -0.0318375 8.77511e-08
           6   -0.031838  -0.0318376   1.131e-07
           7  -0.0318383  -0.0318377 1.40352e-07
           8  -0.0318387  -0.0318378 1.69396e-07
           9   -0.031839  -0.0318379 2.00135e-07
          10  -0.0318395  -0.0318381 2.32483e-07
          11    -0.03184  -0.0318383 2.66366e-07
          12  -0.0318405  -0.0318384  3.0172e-07
          13   -0.031841  -0.0318386 3.38485e-07
          14  -0.0318416  -0.0318389 3.76611e-07
          15  -0.0318423  -0.0318391  4.1605e-07
          16   -0.031843  -0.0318393 4.56761e-07
          17  -0.0318438  -0.0318396 4.98704e-07
          18  -0.0318445  -0.0318399 5.41844e-07
          19  -0.0318454  -0.0318402 5.86149e-07
          20  -0.0318463  -0.0318405 6.31589e-07
          21  -0.0318472  -0.0318408 6.78136e-07
          22  -0.0318482  -0.0318411 7.25764e-07
          23  -0.0318492  -0.0318415 7.74448e-07
          24  -0.0318503  -0.0318418 8.24167e-07
          25  -0.0318514  -0.0318422 8.74898e-07
          26  -0.0318525  -0.0318426 9.26623e-07
          27  -0.0318537   -0.031843 9.79321e-07
          28   -0.031855  -0.0318434 1.03298e-06
          29  -0.0318562  -0.0318439 1.08757e-06
          30  -0.0318576  -0.0318443 1.14309e-06
          31   -0.031859  -0.0318448 1.19951e-06
          32  -0.0318604  -0.0318453 1.25683e-06
          33  -0.0318619  -0.0318458 1.31503e-06
          34  -0.0318634  -0.0318463 1.37409e-06
          35  -0.0318649  -0.0318469 1.43401e-06
          36  -0.0318665  -0.0318474 1.49477e-06
          37  -0.0318682   -0.031848 1.55636e-06
          38  -0.0318699  -0.0318485 1.61877e-06
          39  -0.0318716  -0.0318491 1.68199e-06
          40  -0.0318734  -0.0318497   1.746e-06
          41  -0.0318752  -0.0318504 1.81081e-06
          42  -0.0318771   -0.031851 1.87639e-06
          43   -0.031879  -0.0318516 1.94274e-06
          44   -0.031881  -0.0318523 2.00986e-06
          45   -0.031883   -0.031853 2.07772e-06
          46  -0.0318851  -0.0318537 2.14633e-06
          47  -0.0318872  -0.0318544 2.21568e-06
          48  -0.0318893  -0.0318551 2.28576e-06
          49  -0.0318915  -0.0318559 2.35656e-06
          50  -0.0318937  -0.0318566 2.42807e-06
          51   -0.031896  -0.0318574 2.50029e-06
          52  -0.0318984  -0.0318582  2.5732e-06
          53  -0.0319007   -0.031859 2.64682e-06
          54  -0.0319031  -0.0318598 2.72112e-06
          55  -0.0319056  -0.0318606  2.7961e-06
          56  -0.0319081  -0.0318615 2.87176e-06
          57  -0.0319107  -0.0318624 2.94808e-06
          58  -0.0319133  -0.0318632 3.02507e-06
          59  -0.0319159  -0.0318641 3.10272e-06
          60  -0.0319186   -0.031865 3.18102e-06
          61  -0.0319213   -0.031866 3.25997e-06
          62  -0.0319241  -0.0318669 3.33957e-06
          63  -0.0319269  -0.0318678  3.4198e-06
          64  -0.0319298  -0.0318688 3.50066e-06
          65  -0.0319327  -0.0318698 3.58215e-06
          66  -0.0319357  -0.0318708 3.66427e-06
          67  -0.0319387  -0.0318718   3.747e-06
          68  -0.0319417  -0.0318728 3.83035e-06
          69  -0.0319448  -0.0318739 3.91431e-06
          70   -0.031948  -0.0318749 3.99887e-06
          71  -0.0319511   -0.031876 4.08404e-06
          72  -0.0319544  -0.0318771 4.16981e-06
          73  -0.0319576  -0.0318782 4.25617e-06
          74   -0.031961  -0.0318793 4.34312e-06
          75  -0.0319643  -0.0318805 4.43066e-06
          76  -0.0319677  -0.0318816 4.51879e-06
          77  -0.0319712  -0.0318828 4.60749e-06
          78  -0.0319747  -0.0318839 4.69677e-06
          79  -0.0319783  -0.0318851 4.78662e-06
          80  -0.0319818  -0.0318864 4.87704e-06
          81  -0.0319855  -0.0318876 4.96803e-06
          82  -0.0319892  -0.0318888 5.05958e-06
          83  -0.0319929  -0.0318901  5.1517e-06
          84  -0.0319967  -0.0318913 5.24437e-06
          85  -0.0320005  -0.0318926 5.33759e-06
          86  -0.0320044  -0.0318939 5.43137e-06
          87  -0.0320083  -0.0318952 5.52569e-06
          88  -0.0320122  -0.0318966 5.62056e-06
          89  -0.0320162  -0.0318979 5.71597e-06
          90  -0.0320203  -0.0318993 5.81193e-06
          91  -0.0320244  -0.0319006 5.90842e-06
          92  -0.0320285   -0.031902 6.00544e-06
          93  -0.0320327  -0.0319034   6.103e-06
          94  -0.0320369  -0.0319049 6.20109e-06
          95  -0.0320412  -0.0319063 6.29971e-06
          96  -0.0320455  -0.0319077 6.39885e-06
          97  -0.0320499  -0.0319092 6.49851e-06
          98  -0.0320543  -0.0319107  6.5987e-06
          99  -0.0320588  -0.0319122  6.6994e-06
         100  -0.0320633  -0.0319137 6.80062e-06
         101  -0.0320678  -0.0319152 6.90236e-06
         102  -0.0320724  -0.0319168  7.0046e-06
         103   -0.032077  -0.0319183 7.10736e-06
         104  -0.0320817  -0.0319199 7.21062e-06
         105  -0.0320865  -0.0319215 7.31439e-06
         106  -0.0320936  -0.0319231 7.42349e-06
         107  -0.0320985  -0.0319247 7.53283e-06
         108  -0.0321033  -0.0319264 7.64244e-06
         109  -0.0321083  -0.0319281 7.75231e-06
         110  -0.0321132  -0.0319297 7.86247e-06
         111  -0.0321182  -0.0319314 7.97292e-06
         112  -0.0321233  -0.0319332 8.08367e-06
         113  -0.0321284  -0.0319349 8.19472e-06
         114  -0.0321336  -0.0319366  8.3061e-06
         115  -0.0321388  -0.0319384  8.4178e-06
         116   -0.032144  -0.0319402 8.52984e-06
         117  -0.0321493  -0.0319419 8.64221e-06
         118  -0.0321546  -0.0319437 8.75493e-06
         119    -0.03216  -0.0319456   8.868e-06
         120  -0.0321655  -0.0319474 8.98142e-06
         121  -0.0321709  -0.0319492 9.09521e-06
         122  -0.0321765  -0.0319511 9.20936e-06
         123   -0.032182   -0.031953 9.32388e-06
         124  -0.0321876  -0.0319549 9.43878e-06
         125  -0.0321957  -0.0319568 9.55783e-06
         126  -0.0322014  -0.0319587  9.6771e-06
         127  -0.0322072  -0.0319607 9.79658e-06
         128   -0.032213  -0.0319627  9.9163e-06
         129  -0.0322188  -0.0319647 1.00363e-05
         130  -0.0322247  -0.0319667 1.01565e-05
         131  -0.0322307  -0.0319687 1.02769e-05
         132  -0.0322367  -0.0319707 1.03977e-05
         133  -0.0322427  -0.0319727 1.05187e-05
         134  -0.0322488  -0.0319748   1.064e-05
         135  -0.0322549  -0.0319769 1.07616e-05
         136  -0.0322611   -0.031979 1.08835e-05
         137  -0.0322673  -0.0319811 1.10057e-05
         138  -0.0322736  -0.0319832 1.11282e-05
         139  -0.0322799  -0.0319853  1.1251e-05
         140  -0.0322863  -0.0319875 1.13742e-05
         141  -0.0322927  -0.0319896 1.14976e-05
         142  -0.0323015  -0.0319918 1.16246e-05
         143  -0.0323128  -0.0319941  1.1758e-05
         144  -0.0323194  -0.0319963 1.18913e-05
         145  -0.0323284  -0.0319986 1.20278e-05
         146   -0.032335  -0.0320009 1.21641e-05
         147  -0.0323441  -0.0320033 1.23033e-05
         148  -0.0323509  -0.0320056 1.24424e-05
         149  -0.0323577   -0.032008 1.25812e-05
         150  -0.0323669  -0.0320104 1.27229e-05
         151  -0.0323739  -0.0320128 1.28644e-05
         152  -0.0323808  -0.0320152 1.30056e-05
         153  -0.0323902  -0.0320177 1.31495e-05
         154  -0.0323973  -0.0320201 1.32932e-05
         155  -0.0324044  -0.0320226 1.34366e-05
         156  -0.0324116  -0.0320251 1.35799e-05
         157  -0.0324211  -0.0320276 1.37257e-05
         158  -0.0324308  -0.0320302 1.38739e-05
         159  -0.0324404  -0.0320328 1.40246e-05
         160  -0.0324478  -0.0320353 1.41748e-05
         161  -0.0324552   -0.032038 1.43247e-05
         162  -0.0324627  -0.0320406 1.44742e-05
         163  -0.0324702  -0.0320432 1.46234e-05
         164  -0.0324778  -0.0320459 1.47723e-05
         165  -0.0324854  -0.0320485  1.4921e-05
         166   -0.032493  -0.0320512 1.50695e-05
         167  -0.0325007  -0.0320539 1.52177e-05
         168  -0.0325108  -0.0320566 1.53683e-05
         169   -0.032521  -0.0320594 1.55211e-05
